,Unnamed: 0,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis,Date,datestring
10,15,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:26:49+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:26:49+00:00,2021-11-16
11,17,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:26:35+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:26:35+00:00,2021-11-16
12,18,"The AWS Partner Network Blog #AWSPartners
https://t.co/jGSrErvc5T
By: Balu Subramoniam Vadivel Murugan*, Rajesh V S… https://t.co/zhi0Ly2j0o",en,0,0,2021-11-16 20:25:26+00:00,0.0,0.0,Neutral,2021-11-16 20:25:26+00:00,2021-11-16
13,19,@Jamey_Messina @dadbodcarlsberg @landenghamm @mrr8der34 @oddinsights_tcs This right here is what separates the… https://t.co/EEljQxYObV,en,0,0,2021-11-16 20:25:16+00:00,0.5357142857142857,0.2857142857142857,Positive,2021-11-16 20:25:16+00:00,2021-11-16
14,21,"RT @Nazia_fb: 🌹Good Mornin🌹
#JUIPG @Mahira_8
@zk3985 @glmsjd
@kn_jui @BkJ_0
@Pk50k @N_Y012
@AHBtti @Za_i_d
@7S860 @Zia600
@gmsjd7 @Tcs_12
@…",en,0,0,2021-11-16 20:21:05+00:00,0.0,0.0,Neutral,2021-11-16 20:21:05+00:00,2021-11-16
15,22,uhm senior high sa tcs??? https://t.co/oswTcmEToh,en,0,0,2021-11-16 20:20:04+00:00,0.5399999999999999,0.16,Positive,2021-11-16 20:20:04+00:00,2021-11-16
16,23,"RT @Pickswise: Have a bad beat from this past weekend? Lose a bet in the final seconds? 🤢

Retweet this and reply with a picture of your ti…",en,0,0,2021-11-16 20:17:57+00:00,0.6388888888888888,-0.3166666666666666,Negative,2021-11-16 20:17:57+00:00,2021-11-16
17,24,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:17:41+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:17:41+00:00,2021-11-16
18,25,If you or somebody ram the marathon…share this video with them. 2021 TCS New York City Marathon | Street Photograph… https://t.co/KqTAYS2klz,en,0,0,2021-11-16 20:16:34+00:00,0.4545454545454545,0.1363636363636363,Positive,2021-11-16 20:16:34+00:00,2021-11-16
19,26,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:16:04+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:16:04+00:00,2021-11-16
20,28,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:15:37+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:15:37+00:00,2021-11-16
21,29,@SHOUTYCAPZ @nickhalebi @UKChange I have done the exact opposite! I have showed where TCs and supporters had cherry… https://t.co/WDMsCrsYTe,en,0,0,2021-11-16 20:15:34+00:00,0.125,0.125,Positive,2021-11-16 20:15:34+00:00,2021-11-16
22,30,"… inspections and claims, auto claims damage assessment and estimation, and mortgage inspection. This post provides… https://t.co/KXPZ6W4Day",en,0,0,2021-11-16 20:15:30+00:00,0.0,0.0,Neutral,2021-11-16 20:15:30+00:00,2021-11-16
23,31,"Excerpt: By avoiding inspections, insurers lose the opportunity to adequately consider all factors during underwrit… https://t.co/QkANptiqcB",en,0,0,2021-11-16 20:15:30+00:00,0.3333333333333333,0.3333333333333333,Positive,2021-11-16 20:15:30+00:00,2021-11-16
24,32,"New AWS Partner Network post by Balu Subramoniam Vadivel Murugan, Karthik Thirugnanasambandam and Rajesh V S:

How… https://t.co/GnANqqaoMQ",en,0,0,2021-11-16 20:15:14+00:00,0.4545454545454545,0.1363636363636363,Positive,2021-11-16 20:15:14+00:00,2021-11-16
25,37,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:12:50+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:12:50+00:00,2021-11-16
26,40,@seboongie Hi is mingyu tcs still available?,en,0,0,2021-11-16 20:11:02+00:00,0.4,0.4,Positive,2021-11-16 20:11:02+00:00,2021-11-16
27,41,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:10:50+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:10:50+00:00,2021-11-16
28,42,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:07:09+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:07:09+00:00,2021-11-16
29,43,"@IceColdR6 Why is the cat playing Chinese CoD, this is a LEGO Star Wars: TCS only household",en,0,0,2021-11-16 20:06:31+00:00,0.5,0.0,Neutral,2021-11-16 20:06:31+00:00,2021-11-16
30,44,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:05:09+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:05:09+00:00,2021-11-16
31,45,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 20:03:42+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 20:03:42+00:00,2021-11-16
32,46,The area of greatest concern among #banks and credit unions was the ability to augment humans with #AI and #robotic… https://t.co/Qi1QYMeVp8,en,0,0,2021-11-16 20:03:26+00:00,1.0,1.0,Positive,2021-11-16 20:03:26+00:00,2021-11-16
33,48,#HybridWork and the #HybridWorkplace are absolutely the future for many organizations.  I've been told by more than… https://t.co/tT3ISUim6o,en,0,0,2021-11-16 20:03:00+00:00,0.50625,0.3,Positive,2021-11-16 20:03:00+00:00,2021-11-16
34,51,"NETBET Casino Upto 500 free spins
New players, £10+ deposit required,
no e-wallets/prepaid cards,40x Playthrough
TC… https://t.co/clPJEREmWa",en,0,0,2021-11-16 20:01:07+00:00,0.6272727272727273,0.2681818181818182,Positive,2021-11-16 20:01:07+00:00,2021-11-16
35,52,OMG rounded corners pala yung tcs https://t.co/lYH9sKOTNe,en,0,0,2021-11-16 20:00:52+00:00,0.0,0.0,Neutral,2021-11-16 20:00:52+00:00,2021-11-16
36,55,"RT @Pickswise: Have a bad beat from this past weekend? Lose a bet in the final seconds? 🤢

Retweet this and reply with a picture of your ti…",en,0,0,2021-11-16 20:00:20+00:00,0.6388888888888888,-0.3166666666666666,Negative,2021-11-16 20:00:20+00:00,2021-11-16
37,57,RT @GilesElectrical: Would you like to be the winner of a wonderful #RobertsRadio Revival Petite DAB Radio? Enter our #prizedraw now to be…,en,0,0,2021-11-16 19:59:45+00:00,1.0,1.0,Positive,2021-11-16 19:59:45+00:00,2021-11-16
38,58,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:59:15+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:59:15+00:00,2021-11-16
39,60,"If you’re experiencing an urgent export-related issue, you need fast support. The newly launched @TCS_SDC  Exporter… https://t.co/7lydj79ckg",en,0,0,2021-11-16 19:58:35+00:00,0.5272727272727272,0.1681818181818181,Positive,2021-11-16 19:58:35+00:00,2021-11-16
40,61,"@Arkas_1 @greekcitytimes If a council was to put the greek flag next to the cyp one, TCs, like they have in the pas… https://t.co/5pJvZZncen",en,0,0,2021-11-16 19:58:18+00:00,0.0,0.0,Neutral,2021-11-16 19:58:18+00:00,2021-11-16
41,62,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:57:21+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:57:21+00:00,2021-11-16
42,65,"RT @AnyBodyCanFly: My watchlist for IT aka Technology sector

~ TCS
~ Sasken
~ Datamatics
~ Mastek
~ EClerx
~ Aurionpro Solutions
~ HGS

Th…",en,0,0,2021-11-16 19:55:19+00:00,0.0,0.0,Neutral,2021-11-16 19:55:19+00:00,2021-11-16
43,68,@SHOUTYCAPZ @nickhalebi @UKChange The Coup didn't touch a single Turk for 6 days and was on the brink of collapse.… https://t.co/2iyBR6QwrN,en,0,0,2021-11-16 19:53:17+00:00,0.2142857142857142,-0.0714285714285714,Negative,2021-11-16 19:53:17+00:00,2021-11-16
44,69,"RT @323Lions: 🏀Trinity Christian Lady Lions Basketball
🆚Lubbock Titans
📅Today, November 16
⏲️ 6:00pm
📌TCS Lions' Den
🖥️Live-Stream: https:/…",en,0,0,2021-11-16 19:52:59+00:00,0.0,0.0,Neutral,2021-11-16 19:52:59+00:00,2021-11-16
45,70,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:51:46+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:51:46+00:00,2021-11-16
46,71,"RT @WhoCommunity: Filming for Episode 12 of DW:TCS is complete!

Time for the edit! https://t.co/4pa1mAFTZu",en,0,0,2021-11-16 19:50:59+00:00,0.4,0.15625,Positive,2021-11-16 19:50:59+00:00,2021-11-16
47,72,"Filming for Episode 12 of DW:TCS is complete!

Time for the edit! https://t.co/4pa1mAFTZu",en,11,1,2021-11-16 19:50:29+00:00,0.4,0.15625,Positive,2021-11-16 19:50:29+00:00,2021-11-16
48,73,"RT @Xpheno_: ""Towards the end of CY’21, we will encourage our associates to return to offices, at least initially, before we switch to the…",en,0,0,2021-11-16 19:50:14+00:00,0.2,-0.15,Negative,2021-11-16 19:50:14+00:00,2021-11-16
49,76,@PostyOfficial @Alistair_McF for me as a solo.... outer tcs are the only way to protect from zergs and at the same… https://t.co/CscyW9jx4v,en,0,0,2021-11-16 19:47:29+00:00,1.0,0.0,Neutral,2021-11-16 19:47:29+00:00,2021-11-16
50,77,"RT @Pickswise: Have a bad beat from this past weekend? Lose a bet in the final seconds? 🤢

Retweet this and reply with a picture of your ti…",en,0,0,2021-11-16 19:47:28+00:00,0.6388888888888888,-0.3166666666666666,Negative,2021-11-16 19:47:28+00:00,2021-11-16
51,80,"RT @connectgurmeet: Started stock SIP in Infosys and TCS around 8-9 years back. 

The dividend now exceeds my total SIP contribution for th…",en,0,0,2021-11-16 19:46:55+00:00,0.375,0.0,Neutral,2021-11-16 19:46:55+00:00,2021-11-16
52,81,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:46:31+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:46:31+00:00,2021-11-16
53,82,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:46:15+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:46:15+00:00,2021-11-16
54,85,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:45:05+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:45:05+00:00,2021-11-16
55,87,@AubreyVoboril @Moberner3 if you need a catcher for your new pitchers.  I will be playing in Southern California th… https://t.co/nc0BHkcX0s,en,0,0,2021-11-16 19:39:51+00:00,0.2272727272727272,0.0681818181818181,Positive,2021-11-16 19:39:51+00:00,2021-11-16
56,88,"RT @peero007: My Tweet don enter The Comment Section (TCS) for IG.
Can I add content creator and influencer to my bio and CV now? 😏",en,0,0,2021-11-16 19:39:43+00:00,0.0,0.0,Neutral,2021-11-16 19:39:43+00:00,2021-11-16
57,90,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:38:18+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:38:18+00:00,2021-11-16
58,91,SVT oty tcs already arrived at JP address ! https://t.co/lV2wpAd0zx,en,0,0,2021-11-16 19:37:44+00:00,0.0,0.0,Neutral,2021-11-16 19:37:44+00:00,2021-11-16
59,92,"RT @AnyBodyCanFly: My watchlist for IT aka Technology sector

~ TCS
~ Sasken
~ Datamatics
~ Mastek
~ EClerx
~ Aurionpro Solutions
~ HGS

Th…",en,0,0,2021-11-16 19:36:53+00:00,0.0,0.0,Neutral,2021-11-16 19:36:53+00:00,2021-11-16
60,94,REACH (Realizing Educational Achievement Can Happen)Scholarship Program this morning at MPMS @ TCS. These 4 scholar… https://t.co/HMq0PW53lu,en,1,0,2021-11-16 19:36:33+00:00,0.25,0.25,Positive,2021-11-16 19:36:33+00:00,2021-11-16
61,95,Please consider watching us this weekend TCS Don B SC @Byrne_Cristina @CoachRayNoelte @UCSBcoach @Christianconr15… https://t.co/YnUcrU2st7,en,0,0,2021-11-16 19:36:10+00:00,0.0,0.0,Neutral,2021-11-16 19:36:10+00:00,2021-11-16
62,96,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:36:02+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:36:02+00:00,2021-11-16
63,97,@landenghamm @dadbodcarlsberg @mrr8der34 @oddinsights_tcs Glad you two can circle jerk.,en,0,0,2021-11-16 19:35:54+00:00,1.0,0.5,Positive,2021-11-16 19:35:54+00:00,2021-11-16
64,98,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:35:44+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:35:44+00:00,2021-11-16
65,99,"RT @SaversHB: ⭐🚨 #GIVEAWAY ALERT 🚨 ⭐

#WIN a Brut scent bundle! A perfect treat for yourself or for a loved one this Christmas!

For you ch…",en,0,0,2021-11-16 19:35:28+00:00,0.7333333333333334,0.9583333333333334,Positive,2021-11-16 19:35:28+00:00,2021-11-16
66,0,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 20:07:58+00:00,0.7,0.9,Positive,2021-11-17 20:07:58+00:00,2021-11-17
67,1,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 20:07:51+00:00,0.7,0.9,Positive,2021-11-17 20:07:51+00:00,2021-11-17
68,2,"RT @Varunsanam1: Next stop for @nasscom in #Canada 

@ventureLABca in the #York region, 3rd largest technology center in #Ontario 

#Ventur…",en,0,0,2021-11-17 20:07:38+00:00,0.0333333333333333,-0.0333333333333333,Negative,2021-11-17 20:07:38+00:00,2021-11-17
69,4,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 20:07:15+00:00,0.7,0.9,Positive,2021-11-17 20:07:15+00:00,2021-11-17
70,8,"We are hiring!  TCS is seeking a Senior Intellectual Property Manager. Follow the link to learn more and apply. 

https://t.co/voIROHHfvh",en,0,0,2021-11-17 20:04:45+00:00,0.45,0.4,Positive,2021-11-17 20:04:45+00:00,2021-11-17
71,9,A warm welcome to both @_gernge and @Ruben_Fro who each sold their Genesis pieces for 10 ETH last week. @_gernge so… https://t.co/Ts236qlJ7a,en,0,0,2021-11-17 20:03:43+00:00,0.5222222222222223,0.4666666666666666,Positive,2021-11-17 20:03:43+00:00,2021-11-17
72,11,"Meet kind and caring students, teachers, and parents at TCS. Check out @TCSBears Virtual Open House Nov. 20, 9:30-1… https://t.co/hSpSMsmyP1",en,0,0,2021-11-17 20:01:35+00:00,0.7,0.3,Positive,2021-11-17 20:01:35+00:00,2021-11-17
73,13,RT @GilesElectrical: Would you like to be the winner of a wonderful #RobertsRadio Revival Petite DAB Radio? Enter our #prizedraw now to be…,en,0,0,2021-11-17 19:53:28+00:00,1.0,1.0,Positive,2021-11-17 19:53:28+00:00,2021-11-17
74,16,@Againstreserva @TCS @C_P_Gurnani @exl_service @RohitKapoorEXL @RishadPremji @Infosys What is the name of your comp… https://t.co/lJhr2AkeGk,en,0,0,2021-11-17 19:49:45+00:00,0.0,0.0,Neutral,2021-11-17 19:49:45+00:00,2021-11-17
75,17,RT @sahneydeepak: Now buying RIL N TCS out Yr stops n bought Gati,en,0,0,2021-11-17 19:49:41+00:00,0.0,0.0,Neutral,2021-11-17 19:49:41+00:00,2021-11-17
76,18,RT @TonyrefailST: Year 5 we are so proud of the effort you are showing in your STEM lessons. Da Iawn! @TCS_Y5 @tonmiddleschool https://t.co…,en,0,0,2021-11-17 19:48:57+00:00,1.0,1.0,Positive,2021-11-17 19:48:57+00:00,2021-11-17
77,19,@Againstreserva @TCS @C_P_Gurnani @exl_service @RohitKapoorEXL @RishadPremji @Infosys If you don't embrace remote w… https://t.co/snpD178ROI,en,0,0,2021-11-17 19:48:22+00:00,0.2,-0.1,Negative,2021-11-17 19:48:22+00:00,2021-11-17
78,21,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:47:22+00:00,0.7,0.9,Positive,2021-11-17 19:47:22+00:00,2021-11-17
79,22,RT @YorkLink: @Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1 @investontario @ONgo…,en,0,0,2021-11-17 19:46:59+00:00,0.0,0.0,Neutral,2021-11-17 19:46:59+00:00,2021-11-17
80,24,"@Againstreserva @TCS @C_P_Gurnani @exl_service @RohitKapoorEXL @RishadPremji @Infosys hello, looks like u r stuck i… https://t.co/HERe3MMkMP",en,0,0,2021-11-17 19:46:42+00:00,0.0,0.0,Neutral,2021-11-17 19:46:42+00:00,2021-11-17
81,26,"Diversity in thought is critical to problem solving at work, according to astronaut Mike Massimino. At TCS today,… https://t.co/v4qw6VkGsL",en,0,0,2021-11-17 19:45:04+00:00,0.8,0.0,Neutral,2021-11-17 19:45:04+00:00,2021-11-17
82,30,RT @NSE_Latchmere: #LocoProfile 33112. Like most of my 33/1s this is converted from the latest version Heljan 33/0 for the correct shape. P…,en,0,0,2021-11-17 19:41:18+00:00,0.7,0.5,Positive,2021-11-17 19:41:18+00:00,2021-11-17
83,31,"@Amb_TCS It's like $9 USD, it's the lowest price it'll be for a while, it's all worth it for Rory Mancer in the long run",en,0,0,2021-11-17 19:41:10+00:00,0.25,0.125,Positive,2021-11-17 19:41:10+00:00,2021-11-17
84,33,"RT @TECHNATIONca: Our sincere thanks to our Digital Marketplace National Partners &amp; Advisory Council @Appian, @Bell, @CGI_Canada1, @CIOStra…",en,0,0,2021-11-17 19:40:23+00:00,0.2333333333333333,0.2333333333333333,Positive,2021-11-17 19:40:23+00:00,2021-11-17
85,34,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:40:05+00:00,0.7,0.9,Positive,2021-11-17 19:40:05+00:00,2021-11-17
86,36,RT @YorkLink: @Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1 @investontario @ONgo…,en,0,0,2021-11-17 19:38:54+00:00,0.0,0.0,Neutral,2021-11-17 19:38:54+00:00,2021-11-17
87,39,"RT @GenAssets: Oracle’s client numbers are the tip of the iceberg here.

@Oracle partners w. basically all of the world’s largest advisory/…",en,0,0,2021-11-17 19:37:55+00:00,0.0,0.0,Neutral,2021-11-17 19:37:55+00:00,2021-11-17
88,40,RT @ZemoRL: Unfortunately there was a lot of miscommunication and misunderstandings. Apparently i will after the Contract with Lostik expir…,en,0,0,2021-11-17 19:37:39+00:00,0.675,-0.225,Negative,2021-11-17 19:37:39+00:00,2021-11-17
89,41,RT @YorkLink: @Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1 @investontario @ONgo…,en,0,0,2021-11-17 19:37:29+00:00,0.0,0.0,Neutral,2021-11-17 19:37:29+00:00,2021-11-17
90,43,RT @YorkLink: @Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1 @investontario @ONgo…,en,0,0,2021-11-17 19:36:01+00:00,0.0,0.0,Neutral,2021-11-17 19:36:01+00:00,2021-11-17
91,44,@Varunsanam1 @nasscom @ventureLABca @Toronto_Global @TCS_SDC @NASSCOMGTD @TradeTeamIndia @KennethHKWong1… https://t.co/PhWnScu2ak,en,3,4,2021-11-17 19:35:50+00:00,0.0,0.0,Neutral,2021-11-17 19:35:50+00:00,2021-11-17
92,45,@Shulgunter @arts_tcs @tonmiddleschool Totally agree Mrs G 😊,en,1,0,2021-11-17 19:34:50+00:00,0.75,0.0,Neutral,2021-11-17 19:34:50+00:00,2021-11-17
93,47,"Java Developer | TCS https://t.co/pvb1RbXX2G 
Hi ,

Please apply the job by clicking below link.… https://t.co/uziwNHAkJg",en,0,0,2021-11-17 19:33:50+00:00,0.0,0.0,Neutral,2021-11-17 19:33:50+00:00,2021-11-17
94,48,"@arts_tcs @tonmiddleschool I walked out with Miss from school today, we have fabulous pupils and it really put a smile on our faces",en,2,0,2021-11-17 19:32:49+00:00,0.4333333333333333,0.3,Positive,2021-11-17 19:32:49+00:00,2021-11-17
95,50,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:29:21+00:00,0.7,0.9,Positive,2021-11-17 19:29:21+00:00,2021-11-17
96,51,"RT @LaRedouteUK: It's Friday Giveaway time again!

This week you have a chance to win* one of these beautiful console tables!

Let us know…",en,0,0,2021-11-17 19:29:14+00:00,0.7,0.9,Positive,2021-11-17 19:29:14+00:00,2021-11-17
97,53,"RT @CA_HarshilSHETH: Less than 60 days for TAR i.e 15-1 (uploading started just last week On ITPortal)

Also Compliances like
3B+1 M/Q
non…",en,0,0,2021-11-17 19:28:10+00:00,0.0666666666666666,-0.0833333333333333,Negative,2021-11-17 19:28:10+00:00,2021-11-17
98,54,"RT @Kirisam43550206: can sell yuna with csi tcs set

dm me nalang if interesed

🏷 wts lfb itzy ph yuna 1st gen first generation pc photocar…",en,0,0,2021-11-17 19:27:19+00:00,0.3333333333333333,0.25,Positive,2021-11-17 19:27:19+00:00,2021-11-17
99,57,RT @broken_rhi: I love getting slut shamed by married women with multiple tcs. Sorry I'm not as respectable as you.,en,0,0,2021-11-17 19:24:51+00:00,0.47,0.15,Positive,2021-11-17 19:24:51+00:00,2021-11-17
100,58,"RT @Varunsanam1: Next stop for @nasscom in #Canada 

@ventureLABca in the #York region, 3rd largest technology center in #Ontario 

#Ventur…",en,0,0,2021-11-17 19:22:17+00:00,0.0333333333333333,-0.0333333333333333,Negative,2021-11-17 19:22:17+00:00,2021-11-17
101,59,"LIVE: Day 1 Keynote: TCS New York City Marathon: Insights on Race Operations, Public Safety and Integrated Security… https://t.co/QUl3JB27ZC",en,0,0,2021-11-17 19:20:49+00:00,0.3404040404040404,0.0909090909090909,Positive,2021-11-17 19:20:49+00:00,2021-11-17
